"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"74486094789","2020-06-14T00:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.30","38","58","0.00",,"-0.02","3","48","30.30","FEW:02 70","30.27","10.00","48","020",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11606/14/20 00:51:02 METAR KJFK 140551Z 02009KT 10SM FEW070 14/03 A3030 RMK AO2 SLP260 T01440033 10200 20144 53008 (DM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T01:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"38","58",,,"-0.02","3","48","30.30","74","30.27","9.94","48","020",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32866 20209 10144 20033 30249 40260 53008 90551 333 10206 20144 555 91406=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T01:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.31","39","57","0.00",,,,"51","30.31","FEW:02 70 FEW:02 130","30.29","10.00","48","010",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10506/14/20 01:51:02 METAR KJFK 140651Z 01011KT 10SM FEW070 FEW130 14/04 A3031 RMK AO2 SLP264 T01390039 (DM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T02:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.32","40","56","0.00",,,,"55","30.32","FEW:02 70 FEW:02 130 FEW:02 250","30.29","10.00","48","030",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11206/14/20 02:51:02 METAR KJFK 140751Z 03012KT 10SM FEW070 FEW130 FEW250 13/04 A3032 RMK AO2 SLP266 T01330044 (DM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T03:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.33","41","54","0.00",,"-0.03","1","62","30.33","FEW:02 70 FEW:02 130 SCT:04 220","30.30","10.00","48","020",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11806/14/20 03:51:02 METAR KJFK 140851Z 02011KT 10SM FEW070 FEW130 SCT220 12/05 A3033 RMK AO2 SLP270 T01220050 51009 (DM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T04:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"41","54",,,"-0.03","1","62","30.33","74","30.29","9.94","48","020",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32866 40211 10122 20050 30259 40270 51009 90851 555 91409=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T04:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.34","41","54","0.00",,,,"62","30.34","FEW:02 70 SCT:04 150 SCT:04 200","30.32","10.00","48","020",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11206/14/20 04:51:02 METAR KJFK 140951Z 02011KT 10SM FEW070 SCT150 SCT200 12/05 A3034 RMK AO2 SLP274 T01220050 (DM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T05:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.36","41","55","0.00",,,,"59","30.35","FEW:02 70 SCT:04 140 BKN:07 190","30.34","10.00","48","010",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11206/14/20 05:51:02 METAR KJFK 141051Z 01009KT 10SM FEW070 SCT140 BKN190 13/05 A3036 RMK AO2 SLP279 T01280050 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T06:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.36","42","58","0.00",,"-0.04","1","56","30.36","BKN:07 32 BKN:07 140 BKN:07 200","30.34","10.00","50","010",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13006/14/20 06:51:02 METAR KJFK 141151Z 01011KT 10SM BKN032 BKN140 BKN200 14/06 A3036 RMK AO2 SLP282 T01440056 10144 20122 51012 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T07:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"42","58",,,"-0.04","1","56","30.36","26","30.33","9.94","50","010",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32566 60111 10144 20056 30270 40282 51012 91151 333 10228 20122 555 91412=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T07:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.38","42","62","0.00",,,,"48","30.38","SCT:04 33 BKN:07 140 BKN:07 200","30.35","10.00","52","010",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11206/14/20 07:51:02 METAR KJFK 141251Z 01009KT 10SM SCT033 BKN140 BKN200 17/06 A3038 RMK AO2 SLP287 T01670056 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T08:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.38","45","65","0.00",,,,"49","30.38","FEW:02 60 SCT:04 140 SCT:04 200","30.35","10.00","55","010",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11206/14/20 08:51:02 METAR KJFK 141351Z 01009KT 10SM FEW060 SCT140 SCT200 18/07 A3038 RMK AO2 SLP287 T01830072 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T09:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.38","46","68","0.00",,"-0.02","1","45","30.38","FEW:02 60 FEW:02 150 SCT:04 250","30.35","10.00","56","350",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11806/14/20 09:51:02 METAR KJFK 141451Z 35006KT 10SM FEW060 FEW150 SCT250 20/08 A3038 RMK AO2 SLP288 T02000078 51007 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T10:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"46","68",,,"-0.02","1","45","30.38","57","30.35","9.94","56","350",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32766 43506 10200 20078 30276 40288 51007 91451 555 91415=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T10:11:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.38","46","68",,,,,"45",,"FEW:02 60 FEW:02 150 SCT:04 250","30.35","10.00","56","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10506/14/20 10:11:02 SPECI KJFK 141511Z 00000KT 10SM FEW060 FEW150 SCT250 20/08 A3038 RMK AO2 T02000078 (ML)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T10:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.38","47","69","0.00",,,,"45","30.37","FEW:02 60 FEW:02 150 SCT:04 250","30.35","10.00","57","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11206/14/20 10:51:02 METAR KJFK 141551Z 00000KT 10SM FEW060 FEW150 SCT250 21/08 A3038 RMK AO2 SLP286 T02060083 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T11:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.36","49","69","0.00",,,,"49","30.36","FEW:02 60 FEW:02 150 SCT:04 250","30.34","10.00","58","220",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11206/14/20 11:51:02 METAR KJFK 141651Z 22006KT 10SM FEW060 FEW150 SCT250 21/09 A3036 RMK AO2 SLP281 T02060094 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T12:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.36","50","70","0.00",,"+0.02","6","49","30.36","SCT:04 60 SCT:04 150 SCT:04 250","30.34","10.00","59","190",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13006/14/20 12:51:02 METAR KJFK 141751Z 19009KT 10SM SCT060 SCT150 SCT250 21/10 A3036 RMK AO2 SLP281 T02110100 10217 20144 56007 (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T13:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"50","70",,,"+0.02","6","49","30.36","57","30.33","9.94","59","190",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32766 41909 10211 20100 30270 40281 56007 91751 333 10217 20144 555 91418=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T13:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.36","50","69","0.00",,,,"51","30.35","SCT:04 60","30.34","10.00","58","130",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09806/14/20 13:51:02 METAR KJFK 141851Z 13008KT 10SM SCT060 21/10 A3036 RMK AO2 SLP279 T02060100 (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T14:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.36","50","69","0.00",,,,"51","30.35","FEW:02 60","30.34","10.00","58","150",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09806/14/20 14:51:02 METAR KJFK 141951Z 15010KT 10SM FEW060 21/10 A3036 RMK AO2 SLP279 T02060100 (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T15:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.36","49","68","0.00",,"+0.01","6","51","30.35","FEW:02 60","30.34","10.00","58","130",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10406/14/20 15:51:02 METAR KJFK 142051Z 13011KT 10SM FEW060 20/09 A3036 RMK AO2 SLP279 T02000094 56002 (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T16:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"49","68",,,"+0.01","6","51","30.35","57","30.33","9.94","58","130",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32766 21311 10200 20094 30270 40279 56002 92051 555 91421=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T16:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","49","68","0.00",,,,"51","30.35","FEW:02 70","30.32","10.00","58","120",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09806/14/20 16:51:02 METAR KJFK 142151Z 12008KT 10SM FEW070 20/09 A3035 RMK AO2 SLP277 T02000094 (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T17:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.36","50","66","0.00",,,,"56","30.36","FEW:02 65","30.34","10.00","57","150",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09806/14/20 17:51:02 METAR KJFK 142251Z 15010KT 10SM FEW065 19/10 A3036 RMK AO2 SLP280 T01890100 (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T18:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.37","50","64","0.00",,"-0.01","3","60","30.37","FEW:02 60","30.35","10.00","56","130",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11606/14/20 18:51:02 METAR KJFK 142351Z 13008KT 10SM FEW060 18/10 A3037 RMK AO2 SLP284 T01780100 10211 20178 53005 (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T19:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"50","64",,,"-0.01","3","60","30.37","57","30.34","9.94","56","130",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32766 21308 10178 20100 30273 40284 53005 92351 333 10217 20122 555 91500=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T19:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.38","51","62","0.00",,,,"67","30.38","FEW:02 65","30.35","10.00","56","130",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09306/14/20 19:51:01 METAR KJFK 150051Z 13006KT 10SM FEW065 17/11 A3038 RMK AO2 SLP288 T01670106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T20:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.39","51","61","0.00",,,,"70","30.38","FEW:02 70","30.37","10.00","56","100",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09306/14/20 20:51:01 METAR KJFK 150151Z 10004KT 10SM FEW070 16/11 A3039 RMK AO2 SLP289 T01610106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T21:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.39","52","61","0.00",,"-0.02","1","72","30.39","CLR:00","30.37","10.00","56","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09606/14/20 21:51:01 METAR KJFK 150251Z 00000KT 10SM CLR 16/11 A3039 RMK AO2 SLP291 T01610111 51006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T22:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"52","61",,,"-0.02","1","72","30.39",,"30.36","9.94","56","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32966 00000 10161 20111 30280 40291 51006 90251 555 91503=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T22:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.38","52","60","0.00",,,,"75","30.38","CLR:00","30.35","10.00","56","060",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09006/14/20 22:51:02 METAR KJFK 150351Z 06003KT 10SM CLR 16/11 A3038 RMK AO2 SLP289 T01560111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T23:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.38","52","60","0.00",,,,"75","30.38","CLR:00","30.35","10.00","56","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10006/14/20 23:51:02 METAR KJFK 150451Z 00000KT 10SM CLR 16/11 A3038 RMK AO2 SLP287 T01560111 402170122","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-14T23:59:00","SOD  ","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,"47","63","57","30.36","30.32","54","8.7","0","-7.1","2","71","54","010","23","0.00","0","0.0","020","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7124 HR MIN TEMP (F): 54AVERAGE STATION PRESSURE:30.320 MINIMUM SEA LEVEL PRESSURE:30.29 TIME OF OCCURRENCE:0037 PEAK WIND SPEED (MPH): 23 PEAK WIND DIR (DEG): 10 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG): 20 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.7 24 HR AVG TEMP (F): 63DEPART FROM NORMAL: -7  HEATING DEGREE DAYS:  2 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):71  LATEST NIGHT MIN TEMP(1900-0800 LST):54 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0423","1928",,"2009-05-01"
"74486094789","2020-06-15T00:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.38","52","59","0.00",,"+0.01","6","78","30.37","CLR:00","30.35","10.00","55","020",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11306/15/20 00:51:02 METAR KJFK 150551Z 02005KT 10SM CLR 15/11 A3038 RMK AO2 SLP286 T01500111 10178 20150 56004 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-15T01:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"52","59",,,"+0.01","6","78","30.37",,"30.35","9.94","55","020",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32966 00205 10150 20111 30276 40286 56004 90551 333 10178 20122 555 91506=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-15T01:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.38","50","58","0.00",,,,"75","30.37","CLR:00","30.35","10.00","54","040",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09506/15/20 01:51:02 METAR KJFK 150651Z 04004KT 10SM CLR 14/10 A3038 RMK AO2 SLP285 T01440100 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-15T02:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.37","49","58","0.00",,,,"72","30.37","CLR:00","30.35","10.00","53","020",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09506/15/20 02:51:02 METAR KJFK 150751Z 02006KT 10SM CLR 14/09 A3037 RMK AO2 SLP285 T01440094 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
